586.7142,310.1047,287.9530,235.3858,23.00,4.83,255.96,1,2
287.9530,235.3858,714.7933,386.0942,23.00,7.08,70.55,2,3
714.7933,386.0942,788.6235,350.9401,1.00,1.29,115.46,3,4
788.6235,350.9401,651.4693,464.9783,8.00,2.80,309.74,4,5
651.4693,464.9783,834.6177,508.5069,12.00,2.96,76.63,5,6
834.6177,508.5069,699.6997,409.2436,14.00,2.63,233.66,6,7
699.6997,409.2436,651.9288,333.5951,1.00,1.41,212.27,7,8
651.9288,333.5951,788.7388,408.2377,12.00,2.45,61.38,8,9
788.7388,408.2377,996.9632,521.9648,19.00,3.73,61.36,9,10
996.9632,521.9648,1185.1249,599.5429,10.00,3.20,67.59,10,11
1185.1249,599.5429,729.5424,466.2600,34.00,7.42,253.69,11,12
729.5424,466.2600,533.0025,430.4268,14.00,3.14,259.67,12,13
533.0025,430.4268,665.6641,321.6069,13.00,2.70,129.36,13,14
665.6641,321.6069,969.7653,314.7243,21.00,4.77,91.30,14,15
969.7653,314.7243,1173.0286,233.6637,16.00,3.44,111.74,15,16
1173.0286,233.6637,1317.7873,155.2475,11.00,2.59,118.44,16,17
1317.7873,155.2475,564.5961,259.8255,38.00,11.79,277.90,17,18
564.5961,259.8255,557.3006,453.5210,18.00,3.05,357.84,18,19
557.3006,453.5210,526.3404,395.1199,1.00,1.04,207.93,19,20
526.3404,395.1199,659.6976,366.1988,7.00,2.15,102.24,20,21
659.6976,366.1988,600.3192,469.7116,217.00,1.88,330.16,21,22
600.3192,469.7116,520.0247,386.2474,5.00,1.82,223.89,22,23
520.0247,386.2474,388.4129,362.9217,7.00,2.10,259.95,23,24
388.4129,362.9217,662.9319,373.8499,20.00,4.31,87.72,24,25
662.9319,373.8499,540.7889,426.1091,7.00,2.09,293.16,25,26
540.7889,426.1091,425.5144,453.7004,6.00,1.86,283.46,26,27
425.5144,453.7004,587.3602,365.8400,11.00,2.89,118.50,27,28
587.3602,365.8400,495.2759,364.6958,2.00,1.45,269.29,28,29
495.2759,364.6958,578.3816,382.5123,1.00,1.34,77.90,29,30
578.3816,382.5123,437.4350,353.5335,48.00,2.26,258.38,30,31
437.4350,353.5335,482.7418,370.0556,1.00,0.76,69.96,31,32
482.7418,370.0556,420.2142,598.0727,14.00,3.71,344.67,32,33
420.2142,598.0727,418.2497,547.9734,1.00,0.79,182.25,33,34
418.2497,547.9734,1241.3964,669.3849,36.00,12.87,81.61,34,35
1241.3964,669.3849,961.5354,710.9529,18.00,4.44,278.45,35,36
961.5354,710.9529,259.5128,767.5134,41.00,10.94,274.61,36,37
259.5128,767.5134,1481.3596,382.7534,53.00,19.37,107.48,37,38
1481.3596,382.7534,1368.1613,372.6603,3.00,1.79,264.90,38,39
