"Filename","RMSE gazepath fixation count","RMSE dispersion fixation count","RMSE velocity fixation count","RMSE gazepath fixation cumulative duration","RMSE dispersion fixation cumulative duration","RMSE velocity fixation cumulative duration","RMSE gazepath fixation avg duration","RMSE dispersion fixation avg duration","RMSE velocity fixation avg duration","RMSE gazepath saccade count","RMSE dispersion saccade count","RMSE velocity saccade count","RMSE gazepath saccade cumulative duration","RMSE dispersion saccade cumulative duration","RMSE velocity saccade cumulative duration","RMSE gazepath saccade avg duration","RMSE gazepath saccade adj avg duration","RMSE dispersion saccade avg duration","RMSE dispersion saccade adj avg duration","RMSE velocity saccade avg duration"
"./DTB70_StreetBasketball1_RAW_DATA_OrigRes_DomEye","4.56372503629399","2.37806064131954","8.13252304235793","555.575160190491","378.702366983124","224.602023511627","95.8130256764494","34.251714135497","261.012327861596","7.94810756048907","65.5186206751364","7.97193352568441","787.023515748659","528.564845984241","85.0854207496086","32.5849152827244","1.02622829206326","3.72367656870755","2.6414624131918","3.57352692343842"
