"Filename","RMSE gazepath fixation count","RMSE dispersion fixation count","RMSE velocity fixation count","RMSE gazepath fixation cumulative duration","RMSE dispersion fixation cumulative duration","RMSE velocity fixation cumulative duration","RMSE gazepath fixation avg duration","RMSE dispersion fixation avg duration","RMSE velocity fixation avg duration","RMSE gazepath saccade count","RMSE dispersion saccade count","RMSE velocity saccade count","RMSE gazepath saccade cumulative duration","RMSE dispersion saccade cumulative duration","RMSE velocity saccade cumulative duration","RMSE gazepath saccade avg duration","RMSE gazepath saccade adj avg duration","RMSE dispersion saccade avg duration","RMSE dispersion saccade adj avg duration","RMSE velocity saccade avg duration"
"./UAV123_car1_RAW_DATA_OrigRes_DomEye","19.3373559033631","21.9256318799102","85.5897190087688","12110.4210221335","8313.19922372448","7188.32185330253","74.60950945509","29.7300217399142","461.924403966256","62.6234780254179","532.694690543592","64.747200711691","6765.75099896259","11772.3504931951","501.45920269084","27.7710046710098","0.683057255502484","15.0090626848777","1.65237544962899","2.63360251443113"
"./UAV123_car11_RAW_DATA_OrigRes_DomEye","3.77270901784558","3.61017081774995","9.55335892064496","1644.24167931603","1256.77734702691","1137.14247128493","103.837791948613","36.2598113475925","915.000480990292","13.0652210084637","90.6610905148032","12.1764800606196","957.459111692679","1604.76136374332","110.691426482211","27.8050419878872","1.08740320738307","12.6322902307543","2.27455673756003","3.24118979799216"
"./UAV123_car12_RAW_DATA_OrigRes_DomEye","8.19756061276768","5.84237394672177","21.3276033971627","1764.87284716681","1318.57732676801","1041.02098922164","67.8022351623219","47.9900531193903","494.943897436214","11.6375827959819","122.467954992316","14.1703916671347","1661.24456279622","1534.56969932508","85.4844708314518","32.9562144730386","1.07587871700152","6.6943125069502","3.09405453709834","2.18601511730433"
"./UAV123_car13_RAW_DATA_OrigRes_DomEye","5.65095862074156","5.73003781255703","14.6878634706799","2249.2530167443","1810.79777078134","1522.68210733561","68.1383031611061","54.4867716812294","300.964098391346","13.4201341274966","114.111203072558","10.8382040332643","1336.20707861469","2067.35138239084","112.52784961955","29.2629015487916","0.782993796076959","11.9124849111507","2.34068320746332","2.76803639621537"
"./UAV123_car14_RAW_DATA_OrigRes_DomEye","12.6227308191743","9.78093383408081","40.578319334344","4711.50406982738","3007.78583568268","2183.41772610434","92.8106911648513","57.3458809591978","393.848243964641","36.5764040514282","342.937166256444","30.4510536216182","3758.61820289053","4080.24619450428","277.84885777463","29.5411369937101","0.917222237286564","6.9144114837665","2.88503363823213","2.39100438050107"
"./UAV123_car15_RAW_DATA_OrigRes_DomEye","4.9766119666563","5.09901951359278","13.3304163475864","2569.47966198087","1879.19102275421","1664.09999699537","75.1536132313414","34.8085682880793","197.900922343481","11.5426744445702","107.128116446306","10.2094727255296","1346.52515049169","2340.04227417085","112.736460709627","30.8798417437757","0.759502068611133","15.5601686587027","2.24122202006811","2.82068683824035"
"./UAV123_car2_RAW_DATA_OrigRes_DomEye","12.6372465355393","9.1104335791443","32.9661442493153","4876.58830878036","3243.07555159193","2713.10221579161","170.213510913885","115.700166229685","506.724426823558","51.3010721135533","361.139769802958","52.2047252012051","3793.44080088029","4439.41418843185","418.932166883852","26.9855119289971","0.978946410573716","8.52492981949963","2.3173365223503","2.55576993474112"
"./UAV123_car3_RAW_DATA_OrigRes_DomEye","16.4752339386527","15.2577848982085","38.9863223879008","5540.43562968352","3817.19700391094","2685.96481113708","88.9861620880162","77.4307637153796","203.882633628969","56.3929664645039","473.618517374479","80.2695459062776","5177.54248767051","4572.59233691714","607.867591092008","30.4363557357698","1.18790519603068","6.29623727121929","2.59067325319632","2.73253636965737"
"./UAV123_car4_RAW_DATA_OrigRes_DomEye","13.780420893427","8.07877878560037","38.7788602204861","3450.55230361749","1818.89331737736","1544.42903149783","117.69430501489","65.7838008240204","711.53604472444","41.8978917528476","202.182013707122","25.3456110599054","3262.43069545904","2947.7798562093","237.122419873505","26.4164497413778","0.866714615006315","7.35539194714288","1.80965099208585","3.09265097972591"
"./UAV123_car7_RAW_DATA_OrigRes_DomEye","9.27541553426763","8.42417157153549","30.5035517057714","4311.96500449621","3062.33268930729","2691.15124683347","113.714996530725","50.3990911619321","445.518201969795","28.1460476799141","209.760975080368","18.3357574154983","2626.90076922597","4029.35957748788","223.891646472127","26.9115995816656","0.647252350359033","13.5871471118303","2.08037859324433","2.75143152130602"
"./UAV123_car9_RAW_DATA_OrigRes_DomEye","22.6274169979695","9.72111104761179","54.7917268694219","7122.45462136006","4791.26242584701","4188.88623224201","100.272066188275","45.8174907900811","344.681126661177","59.7539398979961","422.647962257006","90.8832584509747","5357.08046439165","5876.44983137211","561.241203613325","27.9123614531252","0.916661510073923","11.1049748348072","2.0255608374698","2.84810449860706"
