"Filename","RMSE gazepath fixation count","RMSE dispersion fixation count","RMSE velocity fixation count","RMSE gazepath fixation cumulative duration","RMSE dispersion fixation cumulative duration","RMSE velocity fixation cumulative duration","RMSE gazepath fixation avg duration","RMSE dispersion fixation avg duration","RMSE velocity fixation avg duration","RMSE gazepath saccade count","RMSE dispersion saccade count","RMSE velocity saccade count","RMSE gazepath saccade cumulative duration","RMSE dispersion saccade cumulative duration","RMSE velocity saccade cumulative duration","RMSE gazepath saccade avg duration","RMSE gazepath saccade adj avg duration","RMSE dispersion saccade avg duration","RMSE dispersion saccade adj avg duration","RMSE velocity saccade avg duration"
"./DTB70_Basketball_RAW_DATA_OrigRes_DomEye","5.33541625992449","4.3089055068157","12.5472440533104","1955.41882981626","1559.66664173256","1407.94264797967","86.305132586876","35.2079354230881","321.816187686855","9.08111593729904","63.7693761403805","6.87265111389581","980.894779250048","2262.32783668209","76.3157691874141","27.6091435836417","0.974586411254989","43.6480794007175","3.9606348455178","2.86129394399209"
