38147.00,38477.00,1175.5284,227.8109,331,330.00
38516.00,38876.00,425.2100,117.6017,361,360.00
38886.00,39230.00,592.2730,157.3716,345,344.00
39257.00,39597.00,1010.8842,87.7839,336,340.00
39598.00,39753.00,1063.9224,84.3449,156,155.00
39779.00,40265.00,524.4267,89.9211,487,486.00
40274.00,40521.00,630.4996,190.6024,245,247.00
40548.00,40766.00,145.3699,123.2913,219,218.00
40767.00,40993.00,139.3044,87.8630,227,226.00
40994.00,41357.00,191.5005,116.1258,364,363.00
41392.00,41701.00,858.9445,173.1726,310,309.00
41707.00,42007.00,993.1635,181.2674,301,300.00
42043.00,42238.00,787.3622,311.5786,196,195.00
42272.00,42483.00,235.3745,128.7118,212,211.00
42492.00,42773.00,398.7404,91.3734,282,281.00
42808.00,43025.00,1066.6766,326.8064,218,217.00
43068.00,43250.00,193.7497,86.8809,183,182.00
43251.00,43492.00,141.2702,100.0107,242,241.00
43493.00,43742.00,197.3920,86.4992,250,249.00
43836.00,44160.00,733.4422,174.4532,325,324.00
44176.00,44628.00,1145.1475,356.2181,453,452.00
44652.00,44978.00,973.7945,124.2502,327,326.00
45026.00,45419.00,153.5299,98.2112,394,393.00
45420.00,45579.00,101.8506,81.0756,160,159.00
45661.00,45819.00,919.2648,314.2201,159,158.00
45823.00,46526.00,800.7300,324.3112,704,703.00
46563.00,46772.00,197.3738,115.6362,210,209.00
46773.00,47196.00,105.5304,83.1705,424,423.00
47197.00,47526.00,174.8436,70.3133,330,329.00
47540.00,47786.00,431.2093,109.8785,247,246.00
47787.00,48172.00,496.1790,135.8920,386,385.00
48180.00,48592.00,325.0077,98.6942,413,412.00
48594.00,48977.00,416.2380,82.8581,384,383.00
48995.00,49471.00,735.1657,113.8121,464,476.00
49472.00,50097.00,816.6772,100.1276,626,625.00
50098.00,50400.00,880.1620,89.1446,303,302.00
50438.00,50673.00,298.1780,77.9301,236,235.00
50683.00,51076.00,135.3025,71.7830,394,393.00
51087.00,51434.00,281.9603,20.4103,348,347.00
