584.9722,151.6807,547.4390,286.0734,10.00,2.19,344.40,1,2
547.4390,286.0734,535.6853,423.1787,7.00,2.16,355.10,2,3
535.6853,423.1787,556.5580,540.1146,9.00,1.87,10.12,3,4
556.5580,540.1146,638.4824,587.2138,2.00,1.49,60.10,4,5
638.4824,587.2138,490.0831,650.4196,7.00,2.54,293.07,5,6
490.0831,650.4196,495.5138,526.6482,3.00,1.95,177.49,6,7
495.5138,526.6482,600.8973,230.2087,13.00,4.94,160.43,7,8
600.8973,230.2087,594.1500,172.6904,1.00,0.91,186.69,8,9
594.1500,172.6904,1030.2752,134.9060,28.00,6.85,94.95,9,10
1030.2752,134.9060,1110.0526,264.2286,9.00,2.39,31.67,10,11
1110.0526,264.2286,1190.7471,264.7432,1.00,1.27,89.63,11,12
1190.7471,264.7432,1141.8879,82.2745,8.00,2.97,194.99,12,13
1141.8879,82.2745,1112.3845,34.4013,1.00,0.88,211.64,13,14
1112.3845,34.4013,997.1460,-15.0779,3.00,1.97,246.76,14,15
997.1460,-15.0779,494.0950,171.2151,31.00,8.38,290.32,15,16
494.0950,171.2151,181.5486,273.8428,16.00,5.16,288.18,16,17
181.5486,273.8428,128.5919,116.7009,61.00,2.61,198.62,17,18
128.5919,116.7009,330.0093,96.6467,9.00,3.18,95.69,18,19
330.0093,96.6467,509.6603,27.2827,7.00,3.03,111.11,19,20
509.6603,27.2827,373.2147,-0.5603,5.00,2.19,258.47,20,21
373.2147,-0.5603,994.7807,-0.2260,27.00,9.68,89.97,21,22
994.7807,-0.2260,1075.0797,58.0605,2.00,1.56,54.03,22,23
1075.0797,58.0605,669.4287,501.0714,103.00,9.36,317.52,23,24
669.4287,501.0714,771.5349,432.8276,3.00,1.93,123.76,24,25
771.5349,432.8276,600.1452,541.2512,8.00,3.19,302.32,25,26
600.1452,541.2512,689.8100,639.8822,8.00,2.10,42.27,26,27
689.8100,639.8822,581.2986,595.6150,3.00,1.84,247.81,27,28
581.2986,595.6150,560.3622,579.4606,1.00,0.42,232.35,28,29
560.3622,579.4606,414.4525,523.3509,7.00,2.46,248.97,29,30
414.4525,523.3509,446.6290,531.6618,1.00,0.52,75.52,30,31
446.6290,531.6618,648.2011,634.5563,115.00,3.55,62.96,31,32
648.2011,634.5563,740.8650,638.6055,2.00,1.46,87.50,32,33
740.8650,638.6055,669.7248,672.6408,1.00,1.24,295.57,33,34
669.7248,672.6408,615.3216,634.5919,158.00,1.04,235.03,34,35
615.3216,634.5919,561.5340,634.9021,1.00,0.85,270.33,35,36
561.5340,634.9021,605.0134,487.9089,8.00,2.41,163.52,36,37
605.0134,487.9089,399.3703,435.3833,9.00,3.33,255.67,37,38
399.3703,435.3833,301.8201,514.8784,7.00,1.98,309.18,38,39
301.8201,514.8784,272.3559,529.3171,1.00,0.52,296.11,39,40
272.3559,529.3171,443.7013,580.5534,7.00,2.81,73.35,40,41
443.7013,580.5534,400.0717,595.9983,1.00,0.73,289.49,41,42
400.0717,595.9983,549.9354,665.0041,6.00,2.59,65.28,42,43
549.9354,665.0041,523.2349,688.4796,1.00,0.56,311.32,43,44
523.2349,688.4796,612.4129,589.4108,7.00,2.10,138.01,44,45
612.4129,589.4108,762.2517,492.4608,7.00,2.80,122.90,45,46
762.2517,492.4608,823.6518,465.9728,1.00,1.05,113.34,46,47
823.6518,465.9728,788.9580,402.4767,97.00,1.14,208.65,47,48
788.9580,402.4767,593.6450,448.9161,8.00,3.15,283.37,48,49
593.6450,448.9161,306.8691,493.1649,11.00,4.55,278.77,49,50
