897.6733,420.0435,672.6431,500.9265,13.00,3.76,289.77,1,2
672.6431,500.9265,244.2129,334.9848,30.00,7.19,248.83,2,3
244.2129,334.9848,282.6718,428.6627,3.00,1.59,22.32,3,4
282.6718,428.6627,470.0081,486.4950,11.00,3.08,72.84,4,5
470.0081,486.4950,801.7880,485.2205,20.00,5.20,90.22,5,6
801.7880,485.2205,857.8659,479.6434,1.00,0.89,95.68,6,7
857.8659,479.6434,1117.9649,615.4393,13.00,4.60,62.43,7,8
1117.9649,615.4393,1091.7723,632.1236,1.00,0.49,302.50,8,9
1091.7723,632.1236,1182.0809,311.1315,27.00,5.23,164.29,9,10
1182.0809,311.1315,903.3341,148.7765,23.00,5.06,239.78,10,11
903.3341,148.7765,1276.6481,292.7512,24.00,6.27,68.91,11,12
1276.6481,292.7512,1043.7521,111.7878,21.00,4.63,232.15,12,13
1043.7521,111.7878,320.5363,110.6656,36.00,11.23,269.91,13,14
320.5363,110.6656,1000.4520,423.3600,34.00,11.61,65.30,14,15
1000.4520,423.3600,854.0207,419.5394,6.00,2.30,268.51,15,16
854.0207,419.5394,1035.8546,424.5813,14.00,2.86,88.41,16,17
1035.8546,424.5813,1096.4101,430.4817,1.00,0.96,84.43,17,18
