"Filename","RMSE gazepath fixation count","RMSE dispersion fixation count","RMSE velocity fixation count","RMSE gazepath fixation cumulative duration","RMSE dispersion fixation cumulative duration","RMSE velocity fixation cumulative duration","RMSE gazepath fixation avg duration","RMSE dispersion fixation avg duration","RMSE velocity fixation avg duration","RMSE gazepath saccade count","RMSE dispersion saccade count","RMSE velocity saccade count","RMSE gazepath saccade cumulative duration","RMSE dispersion saccade cumulative duration","RMSE velocity saccade cumulative duration","RMSE gazepath saccade avg duration","RMSE gazepath saccade adj avg duration","RMSE dispersion saccade avg duration","RMSE dispersion saccade adj avg duration","RMSE velocity saccade avg duration"
"./UAV123_person22_RAW_DATA_EyeTracker_CoordSystem","1.67332005306815","1.63299316185545","4.29728596519555","432.342842352378","79.9145376845373","169.64934423687","91.8115573167425","73.587728495008","265.205383901009","5.56776436283002","32.0468407179241","3.49761823721991","666.253229250461","326.430877042394","32.8853182033158","36.9978940839856","1.76845926054947","5.01988962795194","3.44716954472147","2.3509112693462"
"./UAV123_truck2_RAW_DATA_EyeTracker_CoordSystem","5.49241901776136","4.89557623438413","14.5487685618635","1132.70870041684","208.637484647414","328.649509356092","88.1095471552159","98.8439572380308","342.427200488","13.8684293751431","57.6101842848409","10.5971694333912","1521.36715609459","949.484789930834","61.8602266673291","29.8681477444003","0.762525755831876","7.21341668363751","2.51926460399848","2.41145083622325"
"./UAV123_truck3_RAW_DATA_EyeTracker_CoordSystem","3.79033859525329","5.29465138921661","15.1294414966317","1090.93725759092","215.0810699868","408.545591091129","43.9539539131264","50.1595827348531","240.792066336148","15.1151138489482","85.4213088169457","12.2365572500329","1630.73351557308","807.913556935394","87.1146877015199","27.8450078136273","0.893910014001267","5.31456616023884","3.02415510701698","2.25363772543152"
"./UAV123_truck4_RAW_DATA_EyeTracker_CoordSystem","6.79215233437335","9.58471004604034","33.8344006399798","2819.87709543046","1054.51954304634","1203.42511192014","53.850492065638","58.9394007603812","269.913086408947","32.3754021854041","170.312751528866","23.4769390395483","3552.18003793445","2175.79757129043","160.666295677303","27.7106907520859","0.683772501146221","8.28705088997348","2.78519902755231","2.20184797807575"
"./UAV123_wakeboard8_RAW_DATA_EyeTracker_CoordSystem","16.9577907366103","14.2875236949351","40.6439827444769","2343.57436408577","448.932994257866","1041.27618814607","113.372649140359","112.976843908377","840.6210394646","54.1417891589605","247.573019531612","47.1568305409372","3995.02786829746","2092.75591771711","252.946534152971","27.1515126382093","0.685645227396232","3.65560287791526","2.70194405823463","2.81858287560997"
