591.7035,357.8007,627.3604,446.7386,3.00,1.51,21.85,1,2
627.3604,446.7386,531.4732,359.5546,5.00,2.04,227.72,2,3
531.4732,359.5546,594.4759,228.9335,6.00,2.28,154.25,3,4
594.4759,228.9335,447.9740,99.6603,14.00,3.07,228.57,4,5
447.9740,99.6603,381.7040,56.0969,1.00,1.25,236.68,5,6
381.7040,56.0969,325.3277,53.5670,1.00,0.89,267.43,6,7
325.3277,53.5670,769.2245,35.0465,26.00,6.95,92.39,7,8
769.2245,35.0465,1026.3280,128.8179,22.00,4.30,69.96,8,9
1026.3280,128.8179,1032.5044,229.6865,2.00,1.59,3.50,9,10
1032.5044,229.6865,953.2766,235.6848,1.00,1.25,274.33,10,11
953.2766,235.6848,628.3236,284.4947,22.00,5.15,278.54,11,12
628.3236,284.4947,395.3106,328.0787,15.00,3.72,280.59,12,13
395.3106,328.0787,347.3575,336.9914,1.00,0.77,280.53,13,14
347.3575,336.9914,498.4278,483.3696,243.00,3.30,45.90,14,15
498.4278,483.3696,485.1366,312.6307,8.00,2.69,184.45,15,16
485.1366,312.6307,453.0260,295.5571,1.00,0.57,242.00,16,17
453.0260,295.5571,420.0771,266.6937,1.00,0.69,228.78,17,18
420.0771,266.6937,108.1993,429.9805,22.00,5.52,297.63,18,19
108.1993,429.9805,63.1588,431.0264,1.00,0.71,271.33,19,20
63.1588,431.0264,515.7754,559.1510,29.00,7.36,74.19,20,21
515.7754,559.1510,468.6164,567.2607,1.00,0.75,279.76,21,22
468.6164,567.2607,599.2378,635.2321,6.00,2.31,62.51,22,23
599.2378,635.2321,461.0355,533.4471,21.00,2.70,233.63,23,24
461.0355,533.4471,332.5934,375.3418,12.00,3.20,219.09,24,25
332.5934,375.3418,342.8863,406.1275,140.00,0.51,18.49,25,26
342.8863,406.1275,386.8007,377.8908,1.00,0.82,122.74,26,27
386.8007,377.8908,995.4711,262.1732,33.00,9.65,100.76,27,28
995.4711,262.1732,1099.0263,241.7716,4.00,1.66,101.15,28,29
1099.0263,241.7716,1196.5029,189.6797,3.00,1.74,118.12,29,30
1196.5029,189.6797,1166.6580,137.7384,99.00,0.94,209.88,30,31
1166.6580,137.7384,1091.0426,35.2943,8.00,2.00,216.43,31,32
1091.0426,35.2943,1052.0591,17.0553,1.00,0.68,244.93,32,33
1052.0591,17.0553,931.9819,10.1754,6.00,1.89,266.72,33,34
931.9819,10.1754,607.3297,37.9648,27.00,5.11,274.89,34,35
607.3297,37.9648,520.6652,73.4463,2.00,1.47,292.26,35,36
520.6652,73.4463,384.9523,73.6409,8.00,2.13,270.08,36,37
384.9523,73.6409,249.5132,148.1775,10.00,2.43,298.83,37,38
