806.2391,203.1582,176.3242,232.5922,35.00,9.82,272.68,1,2
176.3242,232.5922,216.4497,294.0310,1.00,1.15,33.15,2,3
216.4497,294.0310,346.2823,236.1931,5.00,2.23,114.01,3,4
346.2823,236.1931,335.3773,168.9210,1.00,1.07,189.21,4,5
335.3773,168.9210,390.7730,266.4093,4.00,1.76,29.61,5,6
390.7730,266.4093,369.4978,186.9528,1.00,1.29,194.99,6,7
369.4978,186.9528,188.5204,164.1976,8.00,2.87,262.83,7,8
188.5204,164.1976,239.4469,160.1815,1.00,0.80,94.51,8,9
239.4469,160.1815,454.9369,287.0115,13.00,3.93,59.52,9,10
454.9369,287.0115,370.0028,207.1267,4.00,1.83,226.75,10,11
370.0028,207.1267,452.6916,313.0486,8.00,2.11,37.98,11,12
452.6916,313.0486,606.7072,266.7859,7.00,2.53,106.72,12,13
606.7072,266.7859,432.7669,291.3758,8.00,2.76,278.05,13,14
432.7669,291.3758,272.1012,268.1953,9.00,2.55,261.79,14,15
272.1012,268.1953,321.1503,236.6635,1.00,0.92,122.74,15,16
321.1503,236.6635,472.7127,85.8998,11.00,3.36,134.85,16,17
472.7127,85.8998,316.3951,207.3247,10.00,3.11,307.84,17,18
316.3951,207.3247,308.8415,159.1427,1.00,0.77,188.91,18,19
308.8415,159.1427,377.3248,137.4121,1.00,1.13,107.60,19,20
377.3248,137.4121,394.5318,89.6252,1.00,0.80,160.20,20,21
394.5318,89.6252,325.7483,331.3791,14.00,3.95,344.12,21,22
325.7483,331.3791,353.8111,299.7108,1.00,0.67,138.45,22,23
353.8111,299.7108,377.7243,348.0640,1.00,0.85,26.31,23,24
377.7243,348.0640,297.8924,395.3168,1.00,1.46,300.62,24,25
297.8924,395.3168,222.2620,414.0465,1.00,1.23,283.91,25,26
222.2620,414.0465,325.3608,157.2604,10.00,4.34,158.12,26,27
325.3608,157.2604,-5.6961,469.4031,25.00,7.12,313.32,27,28
-5.6961,469.4031,452.7374,344.9446,57.00,7.43,105.19,28,29
452.7374,344.9446,299.3808,326.3235,7.00,2.43,263.08,29,30
299.3808,326.3235,158.0572,333.8127,70.00,2.22,273.03,30,31
158.0572,333.8127,178.5650,245.5430,2.00,1.42,166.92,31,32
178.5650,245.5430,277.2134,355.5815,7.00,2.32,41.88,32,33
277.2134,355.5815,292.2461,285.7545,1.00,1.12,167.85,33,34
292.2461,285.7545,303.6397,233.1289,1.00,0.85,167.78,34,35
303.6397,233.1289,307.0058,408.3236,10.00,2.75,1.10,35,36
307.0058,408.3236,428.3587,324.4817,7.00,2.32,124.64,36,37
428.3587,324.4817,423.1777,174.2872,69.00,2.36,181.98,37,38
423.1777,174.2872,423.9536,160.8093,53.00,0.21,176.71,38,39
423.9536,160.8093,378.5143,215.0440,1.00,1.11,320.04,39,40
378.5143,215.0440,397.8227,129.3742,1.00,1.38,167.30,40,41
397.8227,129.3742,228.2042,131.0186,8.00,2.67,270.56,41,42
228.2042,131.0186,197.1057,369.5592,88.00,3.78,352.57,42,43
197.1057,369.5592,259.4964,314.8718,1.00,1.30,131.24,43,44
259.4964,314.8718,314.7153,284.9166,1.00,0.99,118.48,44,45
314.7153,284.9166,226.5603,235.2747,2.00,1.59,240.62,45,46
226.5603,235.2747,271.0794,268.3994,1.00,0.87,53.35,46,47
271.0794,268.3994,196.0876,241.6533,3.00,1.25,250.37,47,48
196.0876,241.6533,96.5161,225.0378,2.00,1.59,260.53,48,49
96.5161,225.0378,135.2105,159.8316,1.00,1.19,149.31,49,50
135.2105,159.8316,232.5419,293.5006,45.00,2.60,36.06,50,51
232.5419,293.5006,185.2934,330.9950,1.00,0.95,308.43,51,52
185.2934,330.9950,35.9449,336.3431,11.00,2.35,272.05,52,53
35.9449,336.3431,236.0857,349.1532,11.00,3.15,86.34,53,54
236.0857,349.1532,341.4022,289.8100,6.00,1.90,119.40,54,55
341.4022,289.8100,297.7595,171.3807,4.00,1.98,200.23,55,56
297.7595,171.3807,363.1169,72.2279,4.00,1.87,146.61,56,57
363.1169,72.2279,257.7076,86.3686,4.00,1.67,277.64,57,58
257.7076,86.3686,299.0797,207.2964,11.00,2.01,18.89,58,59
299.0797,207.2964,335.7763,274.2612,1.00,1.20,28.72,59,60
335.7763,274.2612,300.4205,132.3838,12.00,2.30,193.99,60,61
300.4205,132.3838,351.5610,168.7289,1.00,0.99,54.60,61,62
351.5610,168.7289,416.0949,271.9391,4.00,1.91,32.02,62,63
416.0949,271.9391,481.7810,257.2386,1.00,1.06,102.61,63,64
481.7810,257.2386,418.5724,288.0067,1.00,1.11,295.96,64,65
418.5724,288.0067,550.5431,224.4917,6.00,2.30,115.70,65,66
550.5431,224.4917,579.1712,219.2274,1.00,0.46,100.42,66,67
579.1712,219.2274,582.8428,244.0923,1.00,0.40,8.40,67,68
582.8428,244.0923,588.2434,285.4796,1.00,0.66,7.43,68,69
588.2434,285.4796,587.7570,261.1334,1.00,0.38,181.14,69,70
587.7570,261.1334,471.0218,258.1791,4.00,1.84,268.55,70,71
471.0218,258.1791,302.0166,254.4533,9.00,2.66,268.74,71,72
302.0166,254.4533,410.5877,125.7589,18.00,2.65,139.85,72,73
410.5877,125.7589,481.9024,67.3759,2.00,1.45,129.31,73,74
481.9024,67.3759,582.8741,47.6362,4.00,1.62,101.06,74,75
582.8741,47.6362,525.5008,48.4671,1.00,0.90,270.83,75,76
525.5008,48.4671,471.2828,61.1001,1.00,0.88,283.12,76,77
471.2828,61.1001,354.2158,60.6893,5.00,1.84,269.80,77,78
