627.5444,998.8046,610.2173,292.5111,55.00,10.98,181.41,1,2
610.2173,292.5111,505.7078,503.0457,48.00,3.69,333.60,2,3
505.7078,503.0457,633.0896,499.3513,31.00,2.00,91.66,3,4
633.0896,499.3513,694.0740,496.6328,1.00,0.96,92.55,4,5
694.0740,496.6328,496.6021,516.9886,8.00,3.12,275.89,5,6
496.6021,516.9886,552.9166,518.3152,1.00,0.89,88.65,6,7
552.9166,518.3152,648.0186,638.4527,8.00,2.41,38.37,7,8
648.0186,638.4527,649.8642,675.0554,1.00,0.58,2.89,8,9
649.8642,675.0554,590.7400,578.7600,152.00,1.78,211.55,9,10
590.7400,578.7600,527.4649,330.6562,9.00,4.02,194.31,10,11
527.4649,330.6562,745.3703,360.3764,9.00,3.45,82.23,11,12
745.3703,360.3764,788.9538,194.6523,11.00,2.69,165.27,12,13
788.9538,194.6523,786.1761,134.3432,1.00,0.95,182.64,13,14
786.1761,134.3432,578.1074,387.9676,16.00,5.15,320.64,14,15
578.1074,387.9676,643.2605,449.1901,2.00,1.41,46.78,15,16
643.2605,449.1901,479.7916,628.0052,23.00,3.80,317.57,16,17
479.7916,628.0052,477.0827,576.6067,1.00,0.81,183.02,17,18
477.0827,576.6067,517.5954,584.8931,1.00,0.65,78.44,18,19
517.5954,584.8931,730.5165,510.5040,8.00,3.54,109.26,19,20
730.5165,510.5040,679.7497,510.0229,1.00,0.80,269.46,20,21
679.7497,510.0229,505.8449,555.0093,7.00,2.82,284.50,21,22
505.8449,555.0093,541.1849,540.8084,178.00,0.60,111.89,22,23
541.1849,540.8084,506.3938,547.7136,1.00,0.56,281.23,23,24
506.3938,547.7136,649.5763,506.2829,6.00,2.34,106.14,24,25
649.5763,506.2829,259.2379,568.5866,16.00,6.19,279.07,25,26
259.2379,568.5866,861.4785,545.9800,22.00,9.39,92.15,26,27
