552.3954,142.7190,777.9849,203.4447,57.00,3.67,74.93,1,2
777.9849,203.4447,607.5164,543.8697,22.00,5.97,333.40,2,3
607.5164,543.8697,612.8357,501.3405,1.00,0.67,172.87,3,4
612.8357,501.3405,631.4242,422.3447,1.00,1.28,166.76,4,5
631.4242,422.3447,656.4815,292.9647,138.00,2.07,169.04,5,6
656.4815,292.9647,775.6608,254.9083,13.00,1.97,107.71,6,7
775.6608,254.9083,861.9772,151.8329,135.00,2.11,140.06,7,8
861.9772,151.8329,832.3467,163.3685,1.00,0.50,291.27,8,9
832.3467,163.3685,1027.8703,123.3731,11.00,3.14,101.56,9,10
1027.8703,123.3731,104.8293,584.8435,43.00,15.82,296.56,10,11
104.8293,584.8435,91.6838,632.2778,1.00,0.77,344.51,11,12
91.6838,632.2778,78.6123,509.3557,5.00,1.94,186.07,12,13
78.6123,509.3557,105.8716,449.9837,1.00,1.03,155.34,13,14
105.8716,449.9837,89.4680,503.2320,1.00,0.88,342.88,14,15
89.4680,503.2320,103.0152,504.5609,78.00,0.21,84.40,15,16
103.0152,504.5609,126.8279,453.6553,1.00,0.88,154.93,16,17
126.8279,453.6553,126.5709,501.9733,1.00,0.76,359.70,17,18
126.5709,501.9733,282.2905,140.0718,32.00,6.17,156.72,18,19
282.2905,140.0718,210.8006,168.1145,1.00,1.21,291.42,19,20
210.8006,168.1145,171.1166,187.2647,1.00,0.69,295.76,20,21
171.1166,187.2647,95.2310,257.0487,69.00,1.62,312.60,21,22
95.2310,257.0487,156.7179,212.9764,17.00,1.19,125.63,22,23
156.7179,212.9764,753.5457,134.4959,30.00,9.38,97.49,23,24
753.5457,134.4959,863.2384,235.7404,71.00,2.35,47.29,24,25
863.2384,235.7404,865.0297,267.8021,1.00,0.51,3.20,25,26
865.0297,267.8021,910.4238,199.0483,80.00,1.30,146.57,26,27
910.4238,199.0483,61.6216,307.4222,37.00,13.22,277.28,27,28
61.6216,307.4222,24.3587,217.3832,2.00,1.53,202.48,28,29
24.3587,217.3832,5.2925,265.3473,1.00,0.81,338.32,29,30
5.2925,265.3473,88.1222,552.1548,20.00,4.68,16.11,30,31
88.1222,552.1548,107.3450,526.4282,1.00,0.51,143.23,31,32
107.3450,526.4282,852.4219,634.4916,41.00,11.68,81.75,32,33
852.4219,634.4916,21.8829,672.3552,38.00,12.86,272.61,33,34
21.8829,672.3552,-45.8529,690.9116,1.00,1.10,285.32,34,35
-45.8529,690.9116,112.0452,205.6754,28.00,7.97,161.97,35,36
112.0452,205.6754,101.9533,237.9418,1.00,0.53,342.63,36,37
101.9533,237.9418,26.7458,212.9033,2.00,1.25,251.59,37,38
26.7458,212.9033,824.1762,277.3113,45.00,12.39,85.38,38,39
824.1762,277.3113,859.8362,265.0768,1.00,0.59,108.94,39,40
859.8362,265.0768,160.4541,181.3615,43.00,10.94,263.17,40,41
160.4541,181.3615,23.0854,247.0842,10.00,2.39,295.57,41,42
23.0854,247.0842,556.9896,147.2191,29.00,8.48,100.59,42,43
556.9896,147.2191,743.9892,131.2835,11.00,2.95,94.87,43,44
743.9892,131.2835,790.1094,115.7175,1.00,0.77,108.65,44,45
790.1094,115.7175,1067.2540,342.2615,26.00,5.61,50.74,45,46
1067.2540,342.2615,1096.5573,225.2988,4.00,1.90,165.93,46,47
1096.5573,225.2988,776.9968,340.3750,19.00,5.33,289.80,47,48
776.9968,340.3750,506.3878,353.5368,19.00,4.25,272.78,48,49
506.3878,353.5368,48.4976,294.9867,26.00,7.22,262.71,49,50
48.4976,294.9867,607.2435,115.0615,-14184.00,9.15,107.85,50,51
607.2435,115.0615,822.2031,177.2351,12.00,3.51,73.87,51,52
822.2031,177.2351,683.9850,538.8330,27.00,6.07,339.08,52,53
683.9850,538.8330,681.1184,451.7825,1.00,1.37,181.89,53,54
681.1184,451.7825,678.7231,342.6442,19.00,1.72,181.26,54,55
678.7231,342.6442,679.5209,288.7621,1.00,0.85,179.15,55,56
679.5209,288.7621,788.8418,244.7086,4.00,1.85,111.95,56,57
788.8418,244.7086,894.4801,122.1663,11.00,2.54,139.24,57,58
894.4801,122.1663,858.9588,132.6849,1.00,0.58,286.50,58,59
858.9588,132.6849,1045.8370,81.2907,12.00,3.05,105.38,59,60
1045.8370,81.2907,149.5750,578.1346,67.00,15.71,299.00,60,61
149.5750,578.1346,112.5845,513.2445,1.00,1.17,209.69,61,62
112.5845,513.2445,124.1370,466.4204,1.00,0.76,166.14,62,63
124.1370,466.4204,240.0113,135.7680,21.00,5.49,160.69,63,64
240.0113,135.7680,155.3011,173.5767,1.00,1.46,294.05,64,65
155.3011,173.5767,159.1339,241.1751,1.00,1.06,3.25,65,66
159.1339,241.1751,125.8459,292.0514,1.00,0.96,326.80,66,67
125.8459,292.0514,173.7102,235.1051,1.00,1.17,139.95,67,68
173.7102,235.1051,777.4666,113.0019,33.00,9.60,101.43,68,69
777.4666,113.0019,903.3796,242.3133,9.00,2.84,44.24,69,70
903.3796,242.3133,950.2168,207.3651,1.00,0.92,126.73,70,71
950.2168,207.3651,103.8289,291.0809,36.00,13.14,275.65,71,72
103.8289,291.0809,33.4335,237.9578,1.00,1.39,232.96,72,73
33.4335,237.9578,159.0610,530.1911,17.00,4.99,23.26,73,74
159.0610,530.1911,914.4248,659.5029,39.00,11.88,80.29,74,75
914.4248,659.5029,78.6559,673.0602,36.00,12.92,270.93,75,76
78.6559,673.0602,18.2833,665.4746,1.00,0.96,262.84,76,77
18.2833,665.4746,122.3809,233.6971,28.00,6.95,166.45,77,78
122.3809,233.6971,27.1225,252.5749,3.00,1.53,281.21,78,79
27.1225,252.5749,863.5000,256.4780,39.00,12.93,89.73,79,80
863.5000,256.4780,181.0195,129.8715,39.00,10.79,259.49,80,81
181.0195,129.8715,50.0396,246.6465,7.00,2.76,311.72,81,82
50.0396,246.6465,576.2834,110.3071,31.00,8.49,104.52,82,83
576.2834,110.3071,783.2049,105.1895,11.00,3.25,91.42,83,84
783.2049,105.1895,837.1621,91.4213,1.00,0.88,104.31,84,85
837.1621,91.4213,1149.4013,336.5075,24.00,6.22,51.87,85,86
1149.4013,336.5075,1162.9739,237.9036,3.00,1.57,172.16,86,87
1162.9739,237.9036,831.9381,355.1270,20.00,5.51,289.50,87,88
831.9381,355.1270,573.2923,371.9570,19.00,4.07,273.72,88,89
573.2923,371.9570,106.5347,297.9324,26.00,7.39,260.99,89,90
