551.8370,190.1989,657.7866,427.4083,79.00,4.08,24.07,1,2
657.7866,427.4083,937.2657,638.0695,85.00,5.49,52.99,2,3
937.2657,638.0695,914.4403,619.9302,1.00,0.46,231.53,3,4
914.4403,619.9302,890.4009,601.3359,1.00,0.48,232.28,4,5
890.4009,601.3359,641.6606,430.0587,11.00,4.74,235.45,5,6
641.6606,430.0587,701.7622,425.2841,1.00,0.95,94.54,6,7
701.7622,425.2841,303.3254,434.3305,22.00,6.24,271.30,7,8
303.3254,434.3305,400.0323,188.1557,21.00,4.15,158.55,8,9
400.0323,188.1557,972.2469,283.2138,30.00,9.05,80.57,9,10
972.2469,283.2138,640.8721,624.8744,27.00,7.44,315.88,10,11
640.8721,624.8744,987.0134,644.3161,20.00,5.44,86.79,11,12
987.0134,644.3161,514.1040,659.8518,21.00,7.40,271.88,12,13
514.1040,659.8518,585.9722,675.4148,1.00,1.16,77.78,13,14
585.9722,675.4148,575.2741,529.9896,9.00,2.29,184.21,14,15
575.2741,529.9896,209.7241,484.5759,24.00,5.77,262.92,15,16
209.7241,484.5759,332.5896,421.4834,5.00,2.17,117.18,16,17
332.5896,421.4834,302.2720,371.8145,1.00,0.92,211.40,17,18
302.2720,371.8145,44.1855,343.1831,25.00,4.08,263.67,18,19
44.1855,343.1831,892.4797,315.8301,38.00,13.11,91.85,19,20
892.4797,315.8301,832.4547,288.5264,1.00,1.04,245.54,20,21
832.4547,288.5264,524.0852,255.9253,16.00,4.87,263.97,21,22
524.0852,255.9253,428.3330,220.2522,2.00,1.61,249.57,22,23
428.3330,220.2522,377.2286,180.6162,1.00,1.02,232.20,23,24
377.2286,180.6162,315.4013,167.2302,1.00,0.99,257.78,24,25
315.4013,167.2302,647.2728,388.8109,21.00,6.25,56.27,25,26
647.2728,388.8109,580.5576,493.6117,5.00,1.95,327.52,26,27
580.5576,493.6117,1040.9087,477.1986,22.00,7.21,92.04,27,28
1040.9087,477.1986,914.8809,538.7667,6.00,2.20,296.04,28,29
914.8809,538.7667,604.3470,333.0564,20.00,5.84,236.48,29,30
604.3470,333.0564,723.7828,268.2274,4.00,2.14,118.49,30,31
723.7828,268.2274,742.4700,352.1050,1.00,1.35,12.56,31,32
742.4700,352.1050,561.7824,225.2648,9.00,3.47,234.93,32,33
561.7824,225.2648,591.1115,193.8920,1.00,0.68,136.93,33,34
591.1115,193.8920,1090.9101,167.1022,24.00,7.82,93.07,34,35
1090.9101,167.1022,958.9261,203.1956,4.00,2.15,285.29,35,36
958.9261,203.1956,901.5601,142.0967,1.00,1.32,223.20,36,37
901.5601,142.0967,1116.4484,323.5368,14.00,4.41,49.82,37,38
1116.4484,323.5368,899.6867,146.6805,12.00,4.39,230.79,38,39
899.6867,146.6805,715.9792,71.2987,11.00,3.12,247.69,39,40
715.9792,71.2987,501.9672,82.9781,15.00,3.37,273.12,40,41
501.9672,82.9781,52.8636,128.3067,27.00,7.06,275.76,41,42
52.8636,128.3067,1084.8531,16.3076,44.00,15.90,96.19,42,43
1084.8531,16.3076,1020.0927,35.7321,1.00,1.06,286.70,43,44
1020.0927,35.7321,674.0676,19.9478,24.00,5.43,267.39,44,45
674.0676,19.9478,432.0584,78.0701,13.00,3.91,283.50,45,46
432.0584,78.0701,1245.7423,129.4570,35.00,12.61,86.39,46,47
1245.7423,129.4570,1180.3458,292.4771,7.00,2.76,338.14,47,48
1180.3458,292.4771,1060.5253,280.5728,4.00,1.89,264.33,48,49
1060.5253,280.5728,894.6126,465.7003,21.00,3.90,318.13,49,50
894.6126,465.7003,762.9023,449.6631,4.00,2.09,263.06,50,51
762.9023,449.6631,530.9563,352.2293,12.00,3.95,247.21,51,52
530.9563,352.2293,634.1369,268.8959,4.00,2.09,128.93,52,53
634.1369,268.8959,767.5526,266.5641,7.00,2.10,91.00,53,54
767.5526,266.5641,360.1526,225.6189,19.00,6.41,264.26,54,55
360.1526,225.6189,433.0959,205.7631,1.00,1.19,105.23,55,56
433.0959,205.7631,518.2298,158.3456,2.00,1.53,119.12,56,57
518.2298,158.3456,376.0445,477.6459,25.00,5.48,336.00,57,58
376.0445,477.6459,415.1682,426.8030,1.00,1.01,142.42,58,59
415.1682,426.8030,363.3053,700.3484,11.00,4.37,349.26,59,60
363.3053,700.3484,423.8006,688.2960,1.00,0.97,101.27,60,61
423.8006,688.2960,1101.9570,660.3766,32.00,10.55,92.36,61,62
1101.9570,660.3766,1208.3254,456.1112,11.00,3.62,152.49,62,63
1208.3254,456.1112,1241.6534,268.6117,7.00,2.99,169.92,63,64
