1,1,2091235,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,2,2091236,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,3,2091237,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,4,2091238,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,5,2091239,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,6,2091240,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,7,2091241,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,8,2091242,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,9,2091243,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,10,2091244,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,11,2091245,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,12,2091246,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,13,2091247,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,14,2091248,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,15,2091249,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,16,2091250,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,17,2091251,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,18,2091252,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,19,2091253,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,20,2091254,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,21,2091255,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,22,2091256,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,23,2091257,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,24,2091258,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,25,2091259,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,26,2091260,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
1,27,2091261,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN
